B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9229,,,, ,2,Gasohol 90,0.79,10.7542372881,12.69,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9228,,,, ,5,DieselPro B5 S50 UV,4.22,10.0338983051,11.84,42.3728813559,7.6271186441,50,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9227,,,, ,5,DieselPro B5 S50 UV,5.07,10.0338983051,11.84,50.8474576271,9.1525423729,60,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9226,,,, ,5,DieselPro B5 S50 UV,6.42,10.0338983051,11.84,64.4152542373,11.5947457627,76.01,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9225,,,, ,5,DieselPro B5 S50 UV,7.6,10.0338983051,11.84,76.2711864407,13.7288135593,90,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9224,,,, ,2,Gasohol 90,0.39,10.7542372881,12.69,4.2372881356,0.7627118644,5,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9223,,,, ,2,Gasohol 90,0.79,10.7542372881,12.69,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9222,,,, ,5,DieselPro B5 S50 UV,1.69,10.0338983051,11.84,16.9491525424,3.0508474576,20,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9221,,,, ,2,Gasohol 90,1.58,10.7542372881,12.69,16.9491525424,3.0508474576,20,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9220,,,, ,5,DieselPro B5 S50 UV,5.07,10.0338983051,11.84,50.8474576271,9.1525423729,60,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9219,,,, ,5,DieselPro B5 S50 UV,5.07,10.0338983051,11.84,50.8474576271,9.1525423729,60,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9218,,,, ,2,Gasohol 90,3.94,10.7542372881,12.69,42.3728813559,7.6271186441,50,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9217,,,, ,2,Gasohol 90,0.32,10.7542372881,12.69,3.3898305085,0.6101694915,4,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9216,,,, ,5,DieselPro B5 S50 UV,1.69,10.0338983051,11.84,16.9491525424,3.0508474576,20,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9215,,,, ,2,Gasohol 90,0.61,10.7542372881,12.69,6.5254237288,1.1745762712,7.7,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9214,,,, ,2,Gasohol 90,0.62,10.7542372881,12.69,6.686440678,1.203559322,7.89,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9213,,,, ,2,Gasohol 90,0.01,10.7542372881,12.69,0.1101694915,0.0198305085,0.13,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9212,,,, ,2,Gasohol 90,0.79,10.7542372881,12.69,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9211,,,, ,2,Gasohol 90,0.39,10.7542372881,12.69,4.2372881356,0.7627118644,5,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9210,,,, ,2,Gasohol 90,0.79,10.7542372881,12.69,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9209,,,, ,2,Gasohol 90,0.71,10.7542372881,12.69,7.6271186441,1.3728813559,9,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9208,,,, ,2,Gasohol 90,0.24,10.7542372881,12.69,2.5423728814,0.4576271186,3,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9207,,,, ,2,Gasohol 90,1.18,10.7542372881,12.69,12.7118644068,2.2881355932,15,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9206,,,, ,2,Gasohol 90,1,10.7542372881,12.69,10.7542372881,1.9357627119,12.69,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9205,,,, ,5,DieselPro B5 S50 UV,4.22,10.0338983051,11.84,42.3728813559,7.6271186441,50,18,1,,,,,GLL
