,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296390,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296389,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296388,,,, ,7,GLP,6.98,1.09,1.29,7.63,1.37,9,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296387,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296386,,,, ,7,GLP,8.37,1.09,1.29,9.15,1.65,10.8,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296385,,,, ,7,GLP,11.63,1.09,1.29,12.71,2.29,15,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296384,,,, ,2,Gasohol 90,0.42,10.08,11.89,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296383,,,, ,7,GLP,5.43,1.09,1.29,5.93,1.07,7,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296382,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296381,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296380,,,, ,7,GLP,8.53,1.09,1.29,9.32,1.68,11,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296379,,,, ,7,GLP,6.20,1.09,1.29,6.78,1.22,8,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296378,,,, ,7,GLP,13.88,1.09,1.29,15.18,2.73,17.91,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296377,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296376,,,, ,7,GLP,4.65,1.09,1.29,5.08,0.92,6,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296375,,,, ,7,GLP,10.16,1.09,1.29,11.10,2.00,13.1,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296374,,,, ,7,GLP,4.65,1.09,1.29,5.08,0.92,6,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296373,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296372,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296371,,,, ,7,GLP,4.66,1.09,1.29,5.09,0.92,6.01,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296370,,,, ,7,GLP,7.43,1.09,1.29,8.13,1.46,9.59,1,,,,,,GLL
