,"30-09-2019",,,,"BB06",7507,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7508,,,,,2,"GAS 90",7.042,12.0338983051,14.2,84.7457627119,15.2542372881,100,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7509,,,,,2,"GAS 90",3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7510,,,,,2,"GAS 90",6.042,12.0338983051,14.2,72.7118644068,13.0881355932,85.8,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7511,,,,,2,"GAS 90",8.451,12.0338983051,14.2,101.6949152542,18.3050847458,120,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7512,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7513,,,,,2,"GAS 90",3.169,12.0338983051,14.2,38.1355932203,6.8644067797,45,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7514,,,,,2,"GAS 90",3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7515,,,,,2,"GAS 90",2.817,12.0338983051,14.2,33.8983050847,6.1016949153,40,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7516,,,,,2,"GAS 90",4.225,12.0338983051,14.2,50.8474576271,9.1525423729,60,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7517,,,,,2,"GAS 90",1.056,12.0338983051,14.2,12.7118644068,2.2881355932,15,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7518,,,,,2,"GAS 90",4.437,12.0338983051,14.2,53.3898305085,9.6101694915,63,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7519,,,,,2,"GAS 90",5.07,12.0338983051,14.2,61.0169491525,10.9830508475,72,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7520,,,,,2,"GAS 90",4.718,12.0338983051,14.2,56.7796610169,10.2203389831,67,,,,,,,"GLL"
